businessID,registrationYear,businessAddress,businessType,yearsOfOperation,certificateOfPotability,pestControl,sanitaryPermit,sanitaryOrder01,sanitaryOrder02,resolutionStatus,pastRenewalBehavior,willRenew,isDelayed
4430,2025,Dela Paz,Mini-Mart,0,1,1,1,0,0,Paid,Sometimes,Yes,0
4431,2024,San Miguel,Water Refilling,1,1,1,0,0,0,Paid,Always,Yes,1
4432,2024,Maybunga,Printing Shop,1,1,1,1,0,0,Paid,Always,Yes,0
4433,2024,Bagong Ilog,Laundry,1,1,1,1,0,0,Paid,Always,No,0
4434,2025,San Miguel,Restaurant,1,1,1,1,0,0,Paid,Sometimes,Yes,0
4435,2021,Oranbo,Mini-Mart,5,1,0,1,0,0,Paid,Always,No,0
4436,2023,Pineda,Pharmacy,2,1,0,1,0,0,Paid,Sometimes,Yes,0
4437,2023,Manggahan,Fast Food,3,1,0,1,0,0,Paid,Sometimes,No,0
4438,2025,Ugong,Internet Café,0,1,0,0,0,0,Unpaid,Always,Yes,0
4439,2025,Dela Paz,Printing Shop,1,1,0,1,0,0,Paid,Always,Yes,0
4440,2022,Maybunga,Hardware,4,0,1,1,0,0,Paid,Sometimes,Yes,0
4441,2025,Malinao,Hardware,0,1,1,1,0,0,Unpaid,Always,Yes,0
4442,2025,Pinagbuhatan,Water Refilling,0,1,0,1,1,1,Unpaid,Always,No,1
4443,2022,Malinao,Pharmacy,3,1,1,1,0,0,Unpaid,Always,Yes,1
4444,2023,Kapitolyo,Restaurant,3,1,1,1,0,0,Paid,Always,Yes,1
4445,2023,Manggahan,Pharmacy,2,1,1,0,0,0,Paid,Sometimes,Yes,0
4446,2025,Pineda,Mini-Mart,1,1,1,1,0,0,Paid,Always,No,0
4447,2022,Dela Paz,Grocery,4,1,1,1,0,0,Paid,Never,Yes,0
4448,2025,Kapitolyo,Fast Food,1,1,1,1,0,0,Paid,Always,Yes,0
4449,2023,Kapitolyo,Laundry,3,1,1,1,0,0,Paid,Always,No,0
4450,2025,Sta. Lucia,Auto Repair,0,1,0,1,0,0,Paid,Always,Yes,0
4451,2023,Ugong,Laundry,2,1,1,1,0,0,Paid,Always,Yes,0
4452,2024,Rosario,Restaurant,1,1,1,1,0,0,Paid,Always,Yes,0
4453,2025,Pinagbuhatan,Pharmacy,0,1,1,1,0,0,Paid,Always,Yes,0
4454,2025,Dela Paz,Printing Shop,1,1,1,1,0,0,Paid,Never,Yes,0
4455,2025,Bagong Ilog,Laundry,0,1,1,1,0,0,Paid,Always,No,0
4456,2021,Manggahan,Internet Café,4,1,0,1,0,0,Paid,Always,Yes,0
4457,2024,Santolan,Laundry,1,0,0,1,0,0,Paid,Never,Yes,0
4458,2022,Ugong,Mini-Mart,3,1,1,1,0,0,Paid,Sometimes,Yes,0
4459,2023,Ugong,Laundry,3,1,1,1,0,0,Paid,Always,Yes,0
4460,2024,Oranbo,Internet Café,2,1,1,1,0,1,Paid,Sometimes,Yes,0
4461,2023,Sta. Lucia,Auto Repair,3,1,1,1,0,0,Paid,Sometimes,Yes,0
4462,2024,Maybunga,Auto Repair,2,1,1,1,0,0,Unpaid,Always,Yes,0
4463,2025,Sta. Lucia,Internet Café,0,1,1,1,1,0,Paid,Always,No,0
4464,2022,Malinao,Pharmacy,4,0,1,1,0,0,Paid,Always,Yes,0
4465,2024,Pinagbuhatan,Fast Food,1,1,0,1,0,0,Paid,Always,No,0
4466,2023,Manggahan,Grocery,2,1,1,1,0,0,Paid,Always,Yes,0
4467,2022,Santolan,Restaurant,3,1,0,1,1,0,Paid,Always,No,0
4468,2022,Pinagbuhatan,Water Refilling,3,1,1,0,0,0,Paid,Never,Yes,0
4469,2025,Sta. Lucia,Hardware,1,1,1,1,0,0,Paid,Sometimes,Yes,0
4470,2025,Sta. Lucia,Pharmacy,1,1,0,1,0,0,Paid,Never,Yes,0
4471,2025,Pineda,Laundry,0,1,1,1,0,0,Paid,Sometimes,Yes,0
4472,2025,Kapitolyo,Hardware,1,1,1,1,0,0,Paid,Always,No,0
4473,2022,Santolan,Hardware,4,1,1,1,0,1,Paid,Always,Yes,0
4474,2023,San Miguel,Internet Café,2,1,0,1,0,0,Paid,Always,Yes,0
4475,2024,San Miguel,Salon,1,0,1,1,0,0,Paid,Always,Yes,0
4476,2024,Ugong,Fast Food,2,1,1,1,0,0,Paid,Sometimes,Yes,0
4477,2023,Dela Paz,Grocery,2,0,1,1,0,0,Unpaid,Sometimes,Yes,0
4478,2023,Pineda,Grocery,3,1,1,1,0,0,Paid,Sometimes,Yes,0
4479,2024,Kapitolyo,Salon,1,1,0,1,0,0,Paid,Sometimes,No,0
4480,2024,Dela Paz,Restaurant,1,0,1,1,0,0,Paid,Always,No,1
4481,2022,Dela Paz,Salon,3,0,1,1,0,1,Paid,Sometimes,No,0
4482,2024,Kapitolyo,Printing Shop,1,0,1,0,0,1,Paid,Always,Yes,0
4483,2024,San Miguel,Fast Food,2,1,1,1,0,0,Paid,Always,Yes,0
4484,2024,Ugong,Water Refilling,2,1,1,1,0,0,Paid,Never,Yes,0
4485,2022,Malinao,Water Refilling,4,1,1,1,0,0,Paid,Sometimes,Yes,0
4486,2025,Manggahan,Internet Café,1,1,1,1,0,0,Paid,Sometimes,Yes,0
4487,2021,Ugong,Laundry,4,1,1,1,0,0,Paid,Always,Yes,0
4488,2023,Manggahan,Hardware,2,1,1,1,0,0,Paid,Sometimes,No,0
4489,2025,Pineda,Grocery,1,1,1,1,0,0,Paid,Always,Yes,0
4490,2024,Oranbo,Grocery,2,1,1,1,0,0,Paid,Always,Yes,0
4491,2023,Maybunga,Salon,3,1,1,1,0,0,Paid,Always,Yes,0
4492,2024,Pinagbuhatan,Salon,2,1,1,1,0,0,Unpaid,Always,Yes,0
4493,2024,Ugong,Salon,2,1,1,1,0,0,Paid,Always,Yes,0
4494,2025,Ugong,Restaurant,0,1,1,1,0,0,Unpaid,Always,Yes,0
4495,2025,Manggahan,Salon,1,1,1,1,1,0,Paid,Never,Yes,0
4496,2024,San Miguel,Printing Shop,2,1,0,1,0,0,Paid,Always,Yes,0
4497,2024,Sta. Lucia,Laundry,1,0,1,1,0,0,Unpaid,Sometimes,No,0
4498,2022,San Miguel,Hardware,3,0,1,1,0,0,Paid,Always,Yes,0
4499,2023,Ugong,Pharmacy,3,1,1,1,0,0,Paid,Always,Yes,0
4500,2023,San Miguel,Pharmacy,3,1,1,1,0,0,Paid,Always,Yes,0
4501,2024,Dela Paz,Laundry,2,1,0,1,1,0,Unpaid,Always,Yes,0
4502,2024,Kapitolyo,Mini-Mart,1,1,1,1,0,0,Paid,Always,Yes,0
4503,2023,Dela Paz,Water Refilling,3,1,1,0,0,0,Paid,Never,No,0
4504,2021,San Miguel,Pharmacy,5,1,1,1,0,0,Paid,Always,Yes,0
4505,2024,Ugong,Restaurant,1,1,0,1,0,0,Paid,Sometimes,Yes,0
4506,2023,Malinao,Mini-Mart,2,1,0,1,0,0,Unpaid,Always,Yes,1
4507,2025,Dela Paz,Auto Repair,0,1,0,1,0,0,Paid,Always,Yes,0
4508,2021,Malinao,Printing Shop,4,1,1,1,0,0,Unpaid,Never,Yes,0
4509,2024,Rosario,Restaurant,2,0,1,1,0,0,Paid,Always,Yes,0
4510,2025,Malinao,Grocery,0,1,1,1,0,0,Paid,Always,Yes,0
4511,2022,Rosario,Pharmacy,3,1,1,1,0,0,Paid,Never,Yes,0
4512,2024,Pineda,Water Refilling,1,1,1,1,0,0,Paid,Sometimes,Yes,0
4513,2021,Bagong Ilog,Salon,5,1,0,0,0,0,Paid,Always,Yes,0
4514,2024,Pinagbuhatan,Salon,1,0,1,1,0,0,Paid,Always,Yes,0
4515,2024,Bagong Ilog,Hardware,2,1,1,1,0,0,Paid,Always,Yes,0
4516,2023,San Miguel,Water Refilling,2,0,1,1,0,0,Paid,Sometimes,Yes,0
4517,2024,Oranbo,Printing Shop,2,0,1,1,0,0,Paid,Sometimes,No,0
4518,2025,Santolan,Grocery,1,1,1,1,0,0,Paid,Always,Yes,0
4519,2022,San Miguel,Internet Café,4,1,1,1,0,0,Unpaid,Always,Yes,1
4520,2021,Ugong,Pharmacy,4,1,1,1,1,0,Paid,Sometimes,Yes,1
4521,2025,Ugong,Hardware,1,0,1,1,0,0,Paid,Always,Yes,0
4522,2024,Pinagbuhatan,Water Refilling,1,0,1,1,0,0,Paid,Always,Yes,0
4523,2025,Maybunga,Auto Repair,0,1,1,1,0,0,Unpaid,Always,Yes,0
4524,2024,Maybunga,Restaurant,2,1,1,0,0,0,Paid,Always,Yes,0
4525,2025,Maybunga,Grocery,0,1,1,1,0,0,Paid,Sometimes,Yes,0
4526,2023,Malinao,Water Refilling,3,1,1,1,0,0,Unpaid,Always,Yes,1
4527,2025,Pineda,Pharmacy,0,1,0,1,1,0,Paid,Always,No,0
4528,2025,San Miguel,Restaurant,1,1,1,1,0,0,Unpaid,Always,Yes,0
4529,2024,Ugong,Water Refilling,1,1,1,1,1,0,Paid,Always,Yes,0
4530,2022,Santolan,Laundry,4,1,1,1,0,0,Paid,Always,No,0
4531,2023,Santolan,Hardware,2,1,1,1,0,0,Paid,Never,Yes,0
4532,2022,Santolan,Water Refilling,3,1,1,1,0,0,Paid,Always,Yes,0
4533,2022,Maybunga,Laundry,4,1,0,1,0,0,Unpaid,Always,No,0
4534,2023,Sta. Lucia,Restaurant,2,1,1,1,0,0,Paid,Sometimes,Yes,0
4535,2024,Pinagbuhatan,Restaurant,1,1,1,1,0,0,Unpaid,Sometimes,Yes,0
4536,2024,Maybunga,Fast Food,2,1,1,1,0,0,Paid,Always,Yes,0
4537,2023,Kapitolyo,Restaurant,3,0,1,1,0,0,Paid,Always,Yes,1
4538,2024,Kapitolyo,Internet Café,2,1,1,1,0,0,Paid,Sometimes,Yes,0
4539,2021,Ugong,Water Refilling,5,1,1,1,0,0,Paid,Always,Yes,0
4540,2021,San Miguel,Laundry,5,1,1,1,0,0,Paid,Always,Yes,0
4541,2022,Sta. Lucia,Salon,3,1,0,1,0,0,Paid,Sometimes,Yes,0
4542,2024,San Miguel,Fast Food,2,1,1,1,0,0,Paid,Always,No,0
4543,2022,Pinagbuhatan,Fast Food,3,1,1,1,0,0,Paid,Always,Yes,0
4544,2023,Pineda,Auto Repair,2,1,1,1,0,0,Paid,Always,Yes,0
4545,2023,Oranbo,Fast Food,2,1,0,1,0,0,Paid,Sometimes,Yes,0
4546,2025,Malinao,Auto Repair,0,1,1,1,1,0,Paid,Never,No,0
4547,2021,Santolan,Laundry,4,1,1,1,0,0,Unpaid,Sometimes,Yes,0
4548,2024,Dela Paz,Salon,2,1,1,1,0,0,Paid,Always,Yes,0
4549,2024,San Miguel,Grocery,2,0,0,1,0,0,Paid,Always,Yes,0
4550,2025,Pinagbuhatan,Internet Café,1,1,1,0,1,0,Paid,Always,Yes,0
4551,2025,Santolan,Laundry,1,1,1,1,0,0,Paid,Always,Yes,0
4552,2021,Maybunga,Pharmacy,5,1,1,1,0,1,Paid,Sometimes,No,0
4553,2022,Manggahan,Hardware,4,1,0,0,0,0,Paid,Always,Yes,0
4554,2025,Bagong Ilog,Hardware,0,1,1,1,0,1,Paid,Always,No,0
4555,2024,San Miguel,Fast Food,2,1,1,1,0,0,Paid,Always,Yes,0
4556,2024,Pineda,Fast Food,2,1,1,1,0,0,Unpaid,Always,No,0
4557,2024,Oranbo,Mini-Mart,2,0,1,1,0,0,Paid,Always,No,0
4558,2024,Oranbo,Fast Food,2,1,1,1,0,0,Paid,Always,Yes,0
4559,2025,Pinagbuhatan,Auto Repair,1,1,1,1,1,0,Paid,Sometimes,No,0
4560,2025,Malinao,Restaurant,0,1,1,1,0,0,Paid,Always,No,0
4561,2025,Pineda,Printing Shop,0,1,1,1,0,0,Paid,Sometimes,Yes,0
4562,2023,Maybunga,Pharmacy,2,1,1,1,0,0,Paid,Always,No,0
4563,2025,San Miguel,Grocery,1,1,1,1,0,0,Paid,Always,No,0
4564,2021,Ugong,Salon,5,0,1,1,0,0,Paid,Sometimes,Yes,0
4565,2022,Maybunga,Grocery,4,1,1,1,0,0,Paid,Always,Yes,0
4566,2025,Malinao,Printing Shop,0,1,0,0,0,0,Unpaid,Always,No,0
4567,2023,Maybunga,Fast Food,2,1,0,1,1,0,Paid,Always,No,0
4568,2022,Pinagbuhatan,Auto Repair,4,1,1,1,0,0,Paid,Always,Yes,0
4569,2022,Pineda,Restaurant,4,1,1,1,0,0,Paid,Sometimes,Yes,0
4570,2025,Pinagbuhatan,Salon,0,1,1,1,0,0,Unpaid,Sometimes,Yes,0
4571,2024,Santolan,Laundry,1,1,1,1,0,0,Paid,Always,Yes,0
4572,2024,Manggahan,Mini-Mart,1,1,1,1,0,0,Paid,Always,Yes,1
4573,2022,Pineda,Salon,4,1,1,1,1,0,Paid,Always,Yes,0
4574,2025,Manggahan,Auto Repair,0,0,1,1,0,0,Paid,Always,Yes,0
4575,2025,Pinagbuhatan,Grocery,1,1,1,1,0,0,Paid,Sometimes,No,0
4576,2023,Ugong,Hardware,3,1,1,0,0,0,Paid,Never,Yes,0
4577,2023,San Miguel,Grocery,3,1,1,1,0,0,Paid,Always,Yes,0
4578,2022,Malinao,Grocery,3,1,1,1,0,0,Unpaid,Always,Yes,0
4579,2025,Kapitolyo,Grocery,0,0,1,1,0,0,Paid,Never,Yes,0
4580,2024,Dela Paz,Printing Shop,1,1,1,0,0,1,Unpaid,Sometimes,Yes,1
4581,2025,Maybunga,Mini-Mart,0,1,1,1,0,0,Paid,Sometimes,Yes,0
4582,2023,Maybunga,Auto Repair,3,1,1,0,0,0,Paid,Always,Yes,0
4583,2025,Kapitolyo,Pharmacy,1,1,1,1,0,1,Paid,Always,Yes,0
4584,2025,Oranbo,Mini-Mart,1,1,1,1,0,0,Paid,Sometimes,Yes,0
4585,2024,Manggahan,Fast Food,2,1,1,1,0,0,Paid,Sometimes,Yes,0
4586,2025,Sta. Lucia,Mini-Mart,0,1,0,1,0,0,Paid,Sometimes,Yes,0
4587,2023,Malinao,Auto Repair,3,1,0,1,1,0,Unpaid,Never,Yes,1
4588,2022,Pineda,Internet Café,3,0,1,1,0,0,Paid,Always,Yes,0
4589,2024,Dela Paz,Mini-Mart,2,1,1,1,0,0,Paid,Always,Yes,0
4590,2025,San Miguel,Salon,0,1,0,1,1,0,Paid,Always,Yes,1
4591,2024,Bagong Ilog,Internet Café,2,1,1,1,0,0,Paid,Sometimes,Yes,0
4592,2022,Manggahan,Fast Food,4,1,1,1,1,0,Paid,Always,Yes,0
4593,2024,Pineda,Auto Repair,1,0,1,0,0,0,Unpaid,Always,Yes,0
4594,2023,Pineda,Water Refilling,3,1,1,1,0,0,Paid,Always,No,0
4595,2023,Malinao,Water Refilling,2,1,1,1,0,0,Paid,Never,No,0
4596,2024,Malinao,Pharmacy,2,1,1,1,1,0,Paid,Sometimes,Yes,0
4597,2025,Rosario,Laundry,0,1,0,1,0,0,Paid,Always,Yes,0
4598,2022,Maybunga,Mini-Mart,3,1,1,1,0,0,Paid,Sometimes,No,0
4599,2023,San Miguel,Grocery,2,1,1,1,1,0,Paid,Always,No,0
4600,2023,Dela Paz,Printing Shop,2,1,1,1,0,0,Paid,Sometimes,Yes,0
4601,2022,Sta. Lucia,Laundry,4,1,1,1,0,0,Paid,Sometimes,Yes,0
4602,2025,Santolan,Laundry,0,1,0,1,0,0,Paid,Sometimes,Yes,0
4603,2025,Dela Paz,Internet Café,0,0,1,1,0,0,Paid,Always,Yes,0
4604,2023,Manggahan,Salon,2,1,1,1,0,0,Unpaid,Sometimes,Yes,0
4605,2025,San Miguel,Fast Food,0,1,1,1,0,0,Paid,Sometimes,Yes,0
4606,2025,Rosario,Water Refilling,1,1,1,1,0,0,Paid,Sometimes,No,0
4607,2025,Rosario,Hardware,0,1,1,1,0,0,Paid,Sometimes,Yes,0
4608,2022,Dela Paz,Salon,4,1,1,1,1,0,Paid,Always,Yes,1
4609,2025,San Miguel,Fast Food,1,1,1,1,1,0,Paid,Always,No,0
4610,2023,Malinao,Water Refilling,2,1,1,1,0,0,Paid,Never,Yes,0
4611,2023,Oranbo,Printing Shop,2,1,1,1,0,0,Paid,Always,No,0
4612,2021,Pineda,Hardware,4,0,1,1,0,0,Paid,Sometimes,Yes,1
4613,2024,Bagong Ilog,Mini-Mart,1,1,1,1,0,0,Paid,Sometimes,Yes,0
4614,2022,San Miguel,Printing Shop,4,1,1,1,0,0,Paid,Never,Yes,0
4615,2022,Manggahan,Restaurant,4,1,1,0,0,0,Paid,Never,Yes,0
4616,2023,Santolan,Auto Repair,2,1,0,1,0,0,Unpaid,Always,Yes,1
4617,2025,Maybunga,Restaurant,0,1,1,1,0,0,Paid,Sometimes,Yes,0
4618,2025,Rosario,Salon,1,1,1,1,0,0,Paid,Always,No,0
4619,2023,Ugong,Pharmacy,3,1,1,1,0,0,Paid,Always,Yes,0
4620,2025,Oranbo,Salon,0,1,1,1,0,0,Unpaid,Always,Yes,0
4621,2025,Ugong,Internet Café,0,1,1,1,0,0,Paid,Always,Yes,0
4622,2025,Pineda,Hardware,0,1,1,1,0,0,Paid,Always,Yes,1
4623,2022,Dela Paz,Hardware,3,1,1,1,0,0,Paid,Always,Yes,0
4624,2024,Malinao,Mini-Mart,1,1,0,1,0,0,Paid,Always,Yes,0
4625,2025,Maybunga,Restaurant,0,1,1,1,0,0,Unpaid,Never,Yes,0
4626,2024,Rosario,Mini-Mart,2,1,1,1,0,0,Paid,Always,Yes,0
4627,2023,Ugong,Restaurant,3,1,1,1,0,0,Paid,Always,Yes,0
4628,2024,Ugong,Hardware,2,0,1,1,1,0,Unpaid,Always,No,1
4629,2024,Sta. Lucia,Salon,2,1,1,1,0,0,Paid,Always,Yes,0
4630,2024,Bagong Ilog,Printing Shop,1,1,1,1,0,0,Paid,Always,Yes,0
4631,2022,San Miguel,Pharmacy,3,1,1,1,0,0,Unpaid,Always,Yes,0
4632,2023,Dela Paz,Hardware,3,1,1,1,0,0,Paid,Always,Yes,0
4633,2025,Kapitolyo,Laundry,0,1,1,1,0,0,Paid,Sometimes,Yes,0
4634,2025,Dela Paz,Printing Shop,0,1,1,1,0,0,Paid,Always,No,0
4635,2022,Pinagbuhatan,Water Refilling,3,1,0,0,1,0,Paid,Always,Yes,1
4636,2025,Maybunga,Restaurant,1,1,1,1,0,0,Paid,Sometimes,Yes,0
4637,2023,Pinagbuhatan,Restaurant,3,1,1,1,0,1,Unpaid,Always,Yes,0
4638,2024,Dela Paz,Internet Café,2,1,1,1,0,0,Unpaid,Always,No,0
4639,2025,Kapitolyo,Mini-Mart,1,1,1,1,0,0,Paid,Sometimes,Yes,0
4640,2025,Santolan,Auto Repair,1,1,1,0,0,0,Paid,Always,Yes,0
4641,2025,Dela Paz,Fast Food,1,1,0,1,0,0,Paid,Always,Yes,0
4642,2023,Malinao,Auto Repair,3,1,1,1,0,0,Paid,Always,Yes,0
4643,2025,San Miguel,Internet Café,0,1,1,1,1,0,Paid,Sometimes,Yes,0
4644,2022,Santolan,Fast Food,4,1,1,1,0,0,Unpaid,Always,No,0
4645,2025,Manggahan,Hardware,0,1,0,1,1,0,Unpaid,Sometimes,Yes,0
4646,2025,Rosario,Restaurant,0,1,1,1,0,0,Paid,Always,Yes,0
4647,2024,Pinagbuhatan,Grocery,2,1,0,1,0,0,Unpaid,Always,No,0
4648,2023,Pineda,Pharmacy,2,1,1,0,0,0,Paid,Sometimes,No,0
4649,2025,Manggahan,Printing Shop,0,1,1,1,0,0,Paid,Sometimes,Yes,0
4650,2022,Maybunga,Laundry,4,0,1,1,0,0,Paid,Never,Yes,0
4651,2021,Sta. Lucia,Salon,4,1,0,0,0,0,Paid,Always,Yes,0
4652,2025,Rosario,Salon,1,1,1,1,0,0,Unpaid,Always,Yes,0
4653,2024,Oranbo,Auto Repair,1,1,1,1,0,0,Paid,Sometimes,Yes,0
4654,2025,Ugong,Auto Repair,0,1,1,1,0,0,Paid,Sometimes,Yes,0
4655,2023,Pinagbuhatan,Fast Food,2,1,1,1,0,0,Paid,Sometimes,No,0
4656,2022,San Miguel,Internet Café,3,1,1,1,0,0,Paid,Always,No,0
4657,2025,Sta. Lucia,Restaurant,1,1,1,1,0,0,Paid,Always,No,0
4658,2024,San Miguel,Mini-Mart,2,1,0,1,0,0,Paid,Always,Yes,0
4659,2022,Manggahan,Salon,4,1,1,1,0,0,Paid,Always,No,0
4660,2025,Manggahan,Restaurant,0,1,1,1,0,0,Paid,Always,Yes,0
4661,2024,Malinao,Fast Food,1,1,1,1,0,0,Paid,Always,Yes,0
4662,2024,Sta. Lucia,Laundry,1,1,1,1,0,0,Paid,Sometimes,Yes,0
4663,2024,Dela Paz,Pharmacy,1,1,1,0,0,0,Unpaid,Never,Yes,0
4664,2025,Ugong,Pharmacy,1,1,1,1,0,0,Paid,Sometimes,Yes,0
4665,2025,Bagong Ilog,Salon,0,1,0,1,0,0,Paid,Never,No,0
4666,2025,Dela Paz,Grocery,1,1,1,1,0,0,Paid,Sometimes,Yes,0
4667,2022,Pinagbuhatan,Internet Café,3,0,1,1,0,0,Paid,Sometimes,Yes,0
4668,2025,Santolan,Printing Shop,0,1,1,1,0,0,Unpaid,Always,No,1
4669,2024,Maybunga,Salon,2,1,1,1,0,0,Unpaid,Never,Yes,0
4670,2024,Pinagbuhatan,Laundry,2,1,0,1,0,0,Paid,Always,Yes,0
4671,2023,Kapitolyo,Printing Shop,3,1,1,1,0,0,Paid,Sometimes,Yes,0
4672,2025,Pinagbuhatan,Grocery,1,1,1,1,0,0,Unpaid,Always,No,0
4673,2025,Kapitolyo,Water Refilling,0,1,1,1,0,0,Paid,Sometimes,Yes,0
4674,2022,Sta. Lucia,Hardware,4,1,0,1,0,0,Paid,Always,Yes,0
4675,2023,Oranbo,Auto Repair,3,1,0,1,0,0,Paid,Always,Yes,0
4676,2025,Oranbo,Auto Repair,0,0,1,1,0,0,Paid,Sometimes,No,0
4677,2021,Ugong,Grocery,4,0,1,1,0,0,Unpaid,Always,Yes,0
4678,2025,Pinagbuhatan,Salon,0,1,0,1,0,0,Paid,Always,Yes,0
4679,2024,Oranbo,Auto Repair,1,1,1,1,0,0,Paid,Sometimes,Yes,0
4680,2024,Malinao,Fast Food,2,1,1,1,1,0,Paid,Always,Yes,0
4681,2023,Pinagbuhatan,Restaurant,3,1,1,1,0,0,Paid,Sometimes,No,0
4682,2022,Oranbo,Auto Repair,3,1,1,1,0,0,Paid,Never,Yes,0
4683,2025,Pineda,Pharmacy,1,1,1,1,0,0,Paid,Always,Yes,0
4684,2023,Pineda,Auto Repair,3,1,1,1,0,0,Unpaid,Sometimes,Yes,0
4685,2025,Rosario,Water Refilling,0,1,1,0,0,0,Paid,Always,Yes,0
4686,2023,Maybunga,Internet Café,3,1,1,1,0,0,Paid,Always,Yes,0
4687,2022,Pineda,Grocery,4,1,0,0,0,0,Paid,Never,No,0
4688,2021,Sta. Lucia,Restaurant,4,0,1,0,0,0,Paid,Never,Yes,0
4689,2024,Dela Paz,Water Refilling,2,1,1,1,1,0,Paid,Always,Yes,1
4690,2025,Maybunga,Printing Shop,1,1,1,1,0,0,Unpaid,Sometimes,Yes,0
4691,2023,San Miguel,Pharmacy,2,1,0,1,1,0,Paid,Sometimes,No,0
4692,2023,Malinao,Salon,3,1,1,0,0,0,Paid,Sometimes,No,0
4693,2023,Oranbo,Hardware,2,1,1,1,0,0,Paid,Never,Yes,0
4694,2024,Ugong,Pharmacy,1,1,1,1,0,0,Paid,Never,Yes,0
4695,2023,Ugong,Grocery,2,1,0,1,0,0,Paid,Always,No,0
4696,2025,Pineda,Grocery,0,1,0,1,0,0,Unpaid,Always,No,0
4697,2024,Kapitolyo,Grocery,1,1,1,1,0,0,Paid,Sometimes,Yes,0
4698,2024,Malinao,Water Refilling,1,1,1,1,0,0,Paid,Sometimes,No,0
4699,2022,San Miguel,Grocery,4,1,1,1,0,0,Paid,Always,No,0
4700,2025,Santolan,Fast Food,0,1,1,1,0,0,Paid,Never,Yes,0
4701,2022,Malinao,Internet Café,4,0,1,1,0,0,Paid,Sometimes,Yes,0
4702,2021,Sta. Lucia,Internet Café,4,1,1,1,0,0,Paid,Always,Yes,0
4703,2024,Rosario,Internet Café,1,1,1,1,0,0,Paid,Always,Yes,0
4704,2024,Ugong,Grocery,1,1,1,1,0,0,Paid,Sometimes,Yes,0
4705,2023,Sta. Lucia,Internet Café,3,1,1,1,0,0,Paid,Sometimes,Yes,0
4706,2023,Kapitolyo,Mini-Mart,3,1,0,1,0,1,Paid,Never,Yes,0
4707,2025,Rosario,Auto Repair,0,1,1,1,0,0,Paid,Sometimes,Yes,1
4708,2022,Ugong,Auto Repair,4,1,0,1,0,0,Paid,Always,Yes,0
4709,2025,San Miguel,Grocery,0,1,1,1,0,0,Paid,Never,Yes,0
4710,2024,Kapitolyo,Laundry,1,1,1,1,0,0,Paid,Always,Yes,0
4711,2023,Kapitolyo,Water Refilling,3,1,1,1,1,0,Paid,Always,Yes,1
4712,2024,Oranbo,Hardware,1,0,0,1,0,0,Paid,Always,Yes,0
4713,2023,Sta. Lucia,Water Refilling,2,1,1,1,0,0,Paid,Always,Yes,0
4714,2025,Pinagbuhatan,Mini-Mart,1,1,0,1,0,0,Paid,Always,No,0
4715,2024,Sta. Lucia,Water Refilling,1,1,1,1,0,0,Paid,Sometimes,Yes,0
4716,2023,Bagong Ilog,Mini-Mart,2,1,0,1,0,0,Unpaid,Sometimes,Yes,0
4717,2024,Malinao,Mini-Mart,2,1,1,1,0,0,Unpaid,Always,Yes,0
4718,2025,Dela Paz,Water Refilling,1,1,1,1,0,0,Paid,Always,Yes,0
4719,2023,Malinao,Hardware,2,1,0,1,0,0,Unpaid,Sometimes,Yes,0
4720,2025,Pinagbuhatan,Mini-Mart,0,1,0,1,0,0,Unpaid,Always,Yes,0
4721,2023,Santolan,Internet Café,3,1,0,1,0,0,Paid,Sometimes,Yes,0
4722,2021,Kapitolyo,Restaurant,5,1,1,1,0,0,Paid,Always,Yes,0
4723,2022,Ugong,Restaurant,3,1,1,1,0,0,Paid,Always,No,0
4724,2023,Dela Paz,Salon,3,1,0,1,0,0,Paid,Always,No,0
4725,2022,Santolan,Printing Shop,4,1,1,1,0,0,Paid,Always,Yes,0
4726,2021,Oranbo,Grocery,5,1,1,1,0,0,Paid,Sometimes,Yes,0
4727,2025,Malinao,Pharmacy,0,1,1,1,0,0,Paid,Sometimes,Yes,0
4728,2025,Oranbo,Printing Shop,0,1,1,1,0,0,Paid,Always,Yes,0
4729,2025,Pineda,Internet Café,0,1,1,1,0,1,Paid,Never,Yes,0
4730,2022,Dela Paz,Internet Café,3,1,1,1,0,0,Paid,Sometimes,Yes,0
4731,2022,Pineda,Printing Shop,3,1,1,1,0,0,Paid,Always,Yes,0
4732,2021,Manggahan,Pharmacy,5,1,1,1,0,0,Unpaid,Sometimes,Yes,0
4733,2025,Maybunga,Grocery,1,1,1,1,0,1,Paid,Sometimes,Yes,0
4734,2025,Oranbo,Restaurant,1,1,1,1,0,0,Unpaid,Always,Yes,0
4735,2023,Pineda,Hardware,2,0,1,1,0,0,Unpaid,Always,Yes,0
4736,2022,Pineda,Mini-Mart,3,1,0,1,0,0,Unpaid,Sometimes,Yes,1
4737,2024,Ugong,Pharmacy,2,1,1,1,0,0,Paid,Always,Yes,0
4738,2023,Manggahan,Hardware,3,1,1,1,0,0,Paid,Always,Yes,0
4739,2023,Ugong,Salon,3,1,1,1,0,0,Paid,Always,No,0
4740,2024,Malinao,Mini-Mart,2,1,1,1,0,0,Unpaid,Always,Yes,0
4741,2025,Rosario,Water Refilling,0,1,1,1,0,0,Paid,Sometimes,Yes,0
4742,2022,Santolan,Internet Café,3,1,1,1,0,0,Paid,Always,Yes,0
